mol,rseq,mseq,S,E_conf,E_place,E_score1
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,105,-26.303692,47.420155,-90.87233,-26.303692
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,106,-24.754229,47.421219,-61.553455,-24.754229
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,107,-24.117224,47.446777,-26.149233,-24.117224
Ic1cc(cc(I)c1Oc1cc(C2CC2)c(O)cc1)CC1NC(=O)NC1=O,1,108,-23.913307,47.455696,-61.205883,-23.913307
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,61,-23.102995,38.83474,-46.717312,-23.102995
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,62,-22.310703,38.916267,-48.587955,-22.310703
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,63,-20.416105,38.957687,-21.09761,-20.416105
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,64,-22.028263,38.984196,-62.471283,-22.028263
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,65,-23.082533,39.209389,-67.613853,-23.082533
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,66,-23.236368,39.34977,-62.848488,-23.236368
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,67,-21.48674,39.483944,-64.630119,-21.48674
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,68,-23.209572,39.621429,-82.449699,-23.209572
Ic1cc(cc(I)c1Oc1cc(Br)c(O)cc1)CC1NC(=O)NC1=O,1,69,-21.759562,44.544086,-34.876366,-21.759562
Ic1cc(cc(I)c1Oc1cc(C(C)C)c(O)cc1)CC1NC(=O)NC1=O,1,70,-20.509274,43.676449,-22.315233,-20.509274
Ic1cc(cc(I)c1Oc1cc(C(C)C)c(O)cc1)CC1NC(=O)NC1=O,1,71,-21.159792,43.978607,-25.689823,-21.159792
Ic1cc(cc(I)c1Oc1cc(C(C)C)c(O)cc1)CC1NC(=O)NC1=O,1,72,-22.110277,43.992016,-8.4990149,-22.110277
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,133,-23.729267,38.874638,-37.633228,-23.729267
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,134,-23.408546,38.880184,-29.062405,-23.408546
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,135,-23.190386,38.897831,-23.598478,-23.190386
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,136,-22.440104,38.930931,-14.816739,-22.440104
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,137,-22.618769,39.069706,-40.390041,-22.618769
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,138,-21.967039,39.089996,-29.238247,-21.967039
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,139,-23.358349,39.092766,-75.254982,-23.358349
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,140,-23.250921,39.094513,-66.58873,-23.250921
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,141,-24.368952,39.202602,-58.020763,-24.368952
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,142,-24.242088,39.216396,-72.894554,-24.242088
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,143,-25.234484,39.239792,-84.2416,-25.234484
Ic1cc(cc(I)c1Oc1cc(CC)c(O)cc1)CC1NC(=O)NC1=O,1,144,-25.392946,39.240955,-85.726517,-25.392946
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,25,-21.621325,68.808754,-45.568787,-21.621325
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,26,-21.781582,68.813156,-58.61483,-21.781582
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,27,-22.143513,68.819649,-74.460602,-22.143513
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,28,-23.037708,68.898193,-77.447433,-23.037708
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,29,-22.917952,68.927505,-68.743523,-22.917952
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,30,-21.216211,68.958717,-53.426014,-21.216211
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,31,-22.409397,69.046135,-61.622303,-22.409397
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,32,-22.564257,69.145187,-80.324135,-22.564257
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,33,-23.63525,69.224541,-92.838158,-23.63525
