mol,E_score1
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-100.416
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-103.241
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-98.8623
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-103.296
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-96.5942
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-103.077
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.3193
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-103.395
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-103.549
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.6185
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-101.519
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-100.324
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-102.569
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.3354
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-100.532
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.1025
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-97.6681
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-98.0573
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-98.4795
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.2603
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.044
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-96.9654
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.614
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-102.574
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.7118
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.7031
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.94
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.1648
